id,category,label,parent_label,parent_ID,depth,degree
2306,Apparel & Accessories > Clothing > Uniforms,Uniforms,Clothing,1604,3,8
5484,Apparel & Accessories > Clothing > Uniforms > Contractor Pants & Coveralls,Contractor Pants & Coveralls,Uniforms,2306,4,0
5878,Apparel & Accessories > Clothing > Uniforms > Flight Suits,Flight Suits,Uniforms,2306,4,0
7235,Apparel & Accessories > Clothing > Uniforms > Food Service Uniforms,Food Service Uniforms,Uniforms,2306,4,3
7237,Apparel & Accessories > Clothing > Uniforms > Food Service Uniforms > Chef's Hats,Chef's Hats,Food Service Uniforms,7235,5,0
2396,Apparel & Accessories > Clothing > Uniforms > Food Service Uniforms > Chef's Jackets,Chef's Jackets,Food Service Uniforms,7235,5,0
7236,Apparel & Accessories > Clothing > Uniforms > Food Service Uniforms > Chef's Pants,Chef's Pants,Food Service Uniforms,7235,5,0
5949,Apparel & Accessories > Clothing > Uniforms > Military Uniforms,Military Uniforms,Uniforms,2306,4,0
206,Apparel & Accessories > Clothing > Uniforms > School Uniforms,School Uniforms,Uniforms,2306,4,0
3414,Apparel & Accessories > Clothing > Uniforms > Security Uniforms,Security Uniforms,Uniforms,2306,4,0
3598,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Sports Uniforms,Uniforms,2306,4,11
3191,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Baseball Uniforms,Baseball Uniforms,Sports Uniforms,3598,5,0
3439,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Basketball Uniforms,Basketball Uniforms,Sports Uniforms,3598,5,0
3683,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Cheerleading Uniforms,Cheerleading Uniforms,Sports Uniforms,3598,5,0
3724,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Cricket Uniforms,Cricket Uniforms,Sports Uniforms,3598,5,0
3888,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Football Uniforms,Football Uniforms,Sports Uniforms,3598,5,0
3958,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Hockey Uniforms,Hockey Uniforms,Sports Uniforms,3598,5,0
4003,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Martial Arts Uniforms,Martial Arts Uniforms,Sports Uniforms,3598,5,0
3253,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Officiating Uniforms,Officiating Uniforms,Sports Uniforms,3598,5,0
5564,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Soccer Uniforms,Soccer Uniforms,Sports Uniforms,3598,5,0
3379,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Softball Uniforms,Softball Uniforms,Sports Uniforms,3598,5,0
3852,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms > Wrestling Uniforms,Wrestling Uniforms,Sports Uniforms,3598,5,0
2292,Apparel & Accessories > Clothing > Uniforms > White Coats,White Coats,Uniforms,2306,4,0
5441,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses,Wedding & Bridal Party Dresses,Clothing,1604,3,2
5330,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Bridal Party Dresses,Bridal Party Dresses,Wedding & Bridal Party Dresses,5441,4,0
5329,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,Wedding Dresses,Wedding & Bridal Party Dresses,5441,4,0
167,Apparel & Accessories > Clothing Accessories,Clothing Accessories,Apparel & Accessories,166,2,31
5942,Apparel & Accessories > Clothing Accessories > Arm Warmers & Sleeves,Arm Warmers & Sleeves,Clothing Accessories,167,3,0
5422,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories,Baby & Toddler Clothing Accessories,Clothing Accessories,167,3,4
5623,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby & Toddler Belts,Baby & Toddler Belts,Baby & Toddler Clothing Accessories,5422,4,0
5624,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby & Toddler Gloves & Mittens,Baby & Toddler Gloves & Mittens,Baby & Toddler Clothing Accessories,5422,4,0
5625,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby & Toddler Hats,Baby & Toddler Hats,Baby & Toddler Clothing Accessories,5422,4,0
5626,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby Protective Wear,Baby Protective Wear,Baby & Toddler Clothing Accessories,5422,4,0
1786,Apparel & Accessories > Clothing Accessories > Balaclavas,Balaclavas,Clothing Accessories,167,3,0
168,Apparel & Accessories > Clothing Accessories > Bandanas & Headties,Bandanas & Headties,Clothing Accessories,167,3,2
543586,Apparel & Accessories > Clothing Accessories > Bandanas & Headties > Bandanas,Bandanas,Bandanas & Headties,168,4,0
543587,Apparel & Accessories > Clothing Accessories > Bandanas & Headties > Hair Care Wraps,Hair Care Wraps,Bandanas & Headties,168,4,0
3913,Apparel & Accessories > Clothing Accessories > Belt Buckles,Belt Buckles,Clothing Accessories,167,3,0
169,Apparel & Accessories > Clothing Accessories > Belts,Belts,Clothing Accessories,167,3,0
5443,Apparel & Accessories > Clothing Accessories > Bridal Accessories,Bridal Accessories,Clothing Accessories,167,3,1
5446,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,Bridal Veils,Bridal Accessories,5443,4,0
6985,Apparel & Accessories > Clothing Accessories > Button Studs,Button Studs,Clothing Accessories,167,3,0
6984,Apparel & Accessories > Clothing Accessories > Collar Stays,Collar Stays,Clothing Accessories,167,3,0
193,Apparel & Accessories > Clothing Accessories > Cufflinks,Cufflinks,Clothing Accessories,167,3,0
5114,Apparel & Accessories > Clothing Accessories > Decorative Fans,Decorative Fans,Clothing Accessories,167,3,0
6238,Apparel & Accessories > Clothing Accessories > Earmuffs,Earmuffs,Clothing Accessories,167,3,0
170,Apparel & Accessories > Clothing Accessories > Gloves & Mittens,Gloves & Mittens,Clothing Accessories,167,3,0
171,Apparel & Accessories > Clothing Accessories > Hair Accessories,Hair Accessories,Clothing Accessories,167,3,12
8451,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Bun & Volume Shapers,Hair Bun & Volume Shapers,Hair Accessories,171,4,0
2477,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Combs,Hair Combs,Hair Accessories,171,4,0
4057,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,Hair Extensions,Hair Accessories,171,4,0
1948,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Forks & Sticks,Hair Forks & Sticks,Hair Accessories,171,4,0
6183,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Nets,Hair Nets,Hair Accessories,171,4,0
502988,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips","Hair Pins, Claws & Clips",Hair Accessories,171,4,3
543646,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips > Barrettes",Barrettes,"Hair Pins, Claws & Clips",502988,5,0
543645,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips > Hair Claws & Clips",Hair Claws & Clips,"Hair Pins, Claws & Clips",502988,5,0
543644,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips > Hair Pins",Hair Pins,"Hair Pins, Claws & Clips",502988,5,0
5915,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Wreaths,Hair Wreaths,Hair Accessories,171,4,0
1662,Apparel & Accessories > Clothing Accessories > Hair Accessories > Headbands,Headbands,Hair Accessories,171,4,0
1483,Apparel & Accessories > Clothing Accessories > Hair Accessories > Ponytail Holders,Ponytail Holders,Hair Accessories,171,4,0
5914,Apparel & Accessories > Clothing Accessories > Hair Accessories > Tiaras,Tiaras,Hair Accessories,171,4,0
7305,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wig Accessories,Wig Accessories,Hair Accessories,171,4,2
7307,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wig Accessories > Wig Caps,Wig Caps,Wig Accessories,7305,5,0
7306,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wig Accessories > Wig Glue & Tape,Wig Glue & Tape,Wig Accessories,7305,5,0
181,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,Wigs,Hair Accessories,171,4,0
7133,Apparel & Accessories > Clothing Accessories > Hand Muffs,Hand Muffs,Clothing Accessories,167,3,0
5207,Apparel & Accessories > Clothing Accessories > Handkerchiefs,Handkerchiefs,Clothing Accessories,167,3,0
173,Apparel & Accessories > Clothing Accessories > Hats,Hats,Clothing Accessories,167,3,0
2020,Apparel & Accessories > Clothing Accessories > Headwear,Headwear,Clothing Accessories,167,3,3
7054,Apparel & Accessories > Clothing Accessories > Headwear > Fascinators,Fascinators,Headwear,2020,4,0
1922,Apparel & Accessories > Clothing Accessories > Headwear > Headdresses,Headdresses,Headwear,2020,4,0
5939,Apparel & Accessories > Clothing Accessories > Headwear > Turbans,Turbans,Headwear,2020,4,0
5941,Apparel & Accessories > Clothing Accessories > Leg Warmers,Leg Warmers,Clothing Accessories,167,3,0
6268,Apparel & Accessories > Clothing Accessories > Leis,Leis,Clothing Accessories,167,3,0
502987,Apparel & Accessories > Clothing Accessories > Maternity Belts & Support Bands,Maternity Belts & Support Bands,Clothing Accessories,167,3,0
7230,Apparel & Accessories > Clothing Accessories > Neck Gaiters,Neck Gaiters,Clothing Accessories,167,3,0
176,Apparel & Accessories > Clothing Accessories > Neckties,Neckties,Clothing Accessories,167,3,0
4179,Apparel & Accessories > Clothing Accessories > Pinback Buttons,Pinback Buttons,Clothing Accessories,167,3,0
499972,Apparel & Accessories > Clothing Accessories > Sashes,Sashes,Clothing Accessories,167,3,0
177,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,Scarves & Shawls,Clothing Accessories,167,3,2
543673,Apparel & Accessories > Clothing Accessories > Scarves & Shawls > Scarves,Scarves,Scarves & Shawls,177,4,0
543674,Apparel & Accessories > Clothing Accessories > Scarves & Shawls > Shawls,Shawls,Scarves & Shawls,177,4,0
178,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,Clothing Accessories,167,3,0
179,Apparel & Accessories > Clothing Accessories > Suspenders,Suspenders,Clothing Accessories,167,3,0
180,Apparel & Accessories > Clothing Accessories > Tie Clips,Tie Clips,Clothing Accessories,167,3,0
5390,Apparel & Accessories > Clothing Accessories > Traditional Clothing Accessories,Traditional Clothing Accessories,Clothing Accessories,167,3,2
5687,Apparel & Accessories > Clothing Accessories > Traditional Clothing Accessories > Obis,Obis,Traditional Clothing Accessories,5390,4,0
5685,Apparel & Accessories > Clothing Accessories > Traditional Clothing Accessories > Tabi Socks,Tabi Socks,Traditional Clothing Accessories,5390,4,0
1893,Apparel & Accessories > Clothing Accessories > Wristbands,Wristbands,Clothing Accessories,167,3,0
184,Apparel & Accessories > Costumes & Accessories,Costumes & Accessories,Apparel & Accessories,166,2,4
5192,Apparel & Accessories > Costumes & Accessories > Costume Accessories,Costume Accessories,Costumes & Accessories,184,3,8
7304,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Bald Caps,Bald Caps,Costume Accessories,5192,4,0
8017,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Costume Accessory Sets,Costume Accessory Sets,Costume Accessories,5192,4,0
5907,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Costume Capes,Costume Capes,Costume Accessories,5192,4,0
8200,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Costume Gloves,Costume Gloves,Costume Accessories,5192,4,0
5426,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Costume Hats,Costume Hats,Costume Accessories,5192,4,0
500118,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Costume Special Effects,Costume Special Effects,Costume Accessories,5192,4,0
500008,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Costume Tobacco Products,Costume Tobacco Products,Costume Accessories,5192,4,0
8018,Apparel & Accessories > Costumes & Accessories > Costume Accessories > Pretend Jewelry,Pretend Jewelry,Costume Accessories,5192,4,0
5387,Apparel & Accessories > Costumes & Accessories > Costume Shoes,Costume Shoes,Costumes & Accessories,184,3,0
5193,Apparel & Accessories > Costumes & Accessories > Costumes,Costumes,Costumes & Accessories,184,3,0
5194,Apparel & Accessories > Costumes & Accessories > Masks,Masks,Costumes & Accessories,184,3,0
6552,Apparel & Accessories > Handbag & Wallet Accessories,Handbag & Wallet Accessories,Apparel & Accessories,166,2,4
6460,Apparel & Accessories > Handbag & Wallet Accessories > Checkbook Covers,Checkbook Covers,Handbag & Wallet Accessories,6552,3,0
175,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,Handbag & Wallet Accessories,6552,3,0
6277,Apparel & Accessories > Handbag & Wallet Accessories > Lanyards,Lanyards,Handbag & Wallet Accessories,6552,3,0
5841,Apparel & Accessories > Handbag & Wallet Accessories > Wallet Chains,Wallet Chains,Handbag & Wallet Accessories,6552,3,0
6551,"Apparel & Accessories > Handbags, Wallets & Cases","Handbags, Wallets & Cases",Apparel & Accessories,166,2,4
6170,"Apparel & Accessories > Handbags, Wallets & Cases > Badge & Pass Holders",Badge & Pass Holders,"Handbags, Wallets & Cases",6551,3,0
6169,"Apparel & Accessories > Handbags, Wallets & Cases > Business Card Cases",Business Card Cases,"Handbags, Wallets & Cases",6551,3,0
3032,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Handbags,"Handbags, Wallets & Cases",6551,3,0
2668,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips",Wallets & Money Clips,"Handbags, Wallets & Cases",6551,3,0
188,Apparel & Accessories > Jewelry,Jewelry,Apparel & Accessories,166,2,11
189,Apparel & Accessories > Jewelry > Anklets,Anklets,Jewelry,188,3,0
190,Apparel & Accessories > Jewelry > Body Jewelry,Body Jewelry,Jewelry,188,3,0
191,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Jewelry,188,3,0
197,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,Brooches & Lapel Pins,Jewelry,188,3,0
192,Apparel & Accessories > Jewelry > Charms & Pendants,Charms & Pendants,Jewelry,188,3,0
194,Apparel & Accessories > Jewelry > Earrings,Earrings,Jewelry,188,3,0
6463,Apparel & Accessories > Jewelry > Jewelry Sets,Jewelry Sets,Jewelry,188,3,0
196,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Jewelry,188,3,0
200,Apparel & Accessories > Jewelry > Rings,Rings,Jewelry,188,3,0
5122,Apparel & Accessories > Jewelry > Watch Accessories,Watch Accessories,Jewelry,188,3,3
5123,Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands,Watch Bands,Watch Accessories,5122,4,0
7471,Apparel & Accessories > Jewelry > Watch Accessories > Watch Stickers & Decals,Watch Stickers & Decals,Watch Accessories,5122,4,0
6870,Apparel & Accessories > Jewelry > Watch Accessories > Watch Winders,Watch Winders,Watch Accessories,5122,4,0
201,Apparel & Accessories > Jewelry > Watches,Watches,Jewelry,188,3,0
1933,Apparel & Accessories > Shoe Accessories,Shoe Accessories,Apparel & Accessories,166,2,5
5567,Apparel & Accessories > Shoe Accessories > Boot Liners,Boot Liners,Shoe Accessories,1933,3,0
7078,Apparel & Accessories > Shoe Accessories > Gaiters,Gaiters,Shoe Accessories,1933,3,0
5385,Apparel & Accessories > Shoe Accessories > Shoe Covers,Shoe Covers,Shoe Accessories,1933,3,0
1856,Apparel & Accessories > Shoe Accessories > Shoelaces,Shoelaces,Shoe Accessories,1933,3,0
2427,Apparel & Accessories > Shoe Accessories > Spurs,Spurs,Shoe Accessories,1933,3,0
187,Apparel & Accessories > Shoes,Shoes,Apparel & Accessories,166,2,0
8,Arts & Entertainment,Arts & Entertainment,ROOT,-1,1,3
499969,Arts & Entertainment > Event Tickets,Event Tickets,Arts & Entertainment,8,2,0
5710,Arts & Entertainment > Hobbies & Creative Arts,Hobbies & Creative Arts,Arts & Entertainment,8,2,8
16,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,Arts & Crafts,Hobbies & Creative Arts,5710,3,6
505370,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits,Art & Craft Kits,Arts & Crafts,16,4,9
505374,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Candle Making Kits,Candle Making Kits,Art & Craft Kits,505370,5,0
4778,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Drawing & Painting Kits,Drawing & Painting Kits,Art & Craft Kits,505370,5,0
6382,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Fabric Repair Kits,Fabric Repair Kits,Art & Craft Kits,505370,5,0
6989,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Incense Making Kits,Incense Making Kits,Art & Craft Kits,505370,5,0
502979,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Jewelry Making Kits,Jewelry Making Kits,Art & Craft Kits,505370,5,0
6829,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Mosaic Kits,Mosaic Kits,Art & Craft Kits,505370,5,0
7096,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Needlecraft Kits,Needlecraft Kits,Art & Craft Kits,505370,5,0
503758,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Scrapbooking & Stamping Kits,Scrapbooking & Stamping Kits,Art & Craft Kits,505370,5,0
4986,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Toy Craft Kits,Toy Craft Kits,Art & Craft Kits,505370,5,0
505372,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials,Art & Crafting Materials,Arts & Crafts,16,4,16
24,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper,Art & Craft Paper,Art & Crafting Materials,505372,5,7
505399,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper > Cardstock & Scrapbooking Paper,Cardstock & Scrapbooking Paper,Art & Craft Paper,24,6,2
543510,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper > Cardstock & Scrapbooking Paper > Cardstock,Cardstock,Cardstock & Scrapbooking Paper,505399,7,0
543511,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper > Cardstock & Scrapbooking Paper > Scrapbooking Paper,Scrapbooking Paper,Cardstock & Scrapbooking Paper,505399,7,0
2532,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper > Construction Paper,Construction Paper,Art & Craft Paper,24,6,0
8168,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper > Craft Foil,Craft Foil,Art & Craft Paper,24,6,0
505400,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Art & Craft Paper > Drawing & Painting Paper,Drawing & Painting Paper,Art & Craft Paper,24,6,0
